video_link,spot_products,brand_name,spot_language,brand_parent_name,spot_description
https://d3npuic909260z.cloudfront.net/001/553/319/wOBQ.mp4,Bud Light-A-Rita Grape-A-Rita | Bud Light-A-Rita Lime Lemon-Ade-Rita | Bud Light-A-Rita Lime Mang-O-Rita | Bud Light-A-Rita Lime-A-Rita | Bud Light-A-Rita Straw-Ber-Rita,Bud Light-A-Rita,en,Anheuser-Busch,"A girls night in turns into one of those nights when Nikki brings the Bud Light Lime-A-Ritas. As soon as Where the Party At starts playing, the disco ball goes up and Eva in her sequin dress goes with it, making two disco balls for the party."
https://d3npuic909260z.cloudfront.net/001/553/672/wODy.mp4,Miller High Life Miller High Life,Miller High Life,en,Molson Coors Brewing Company,Miller High Life gives a shout out to those who understand that the good life doesnt come from things you own but rather the moments you live. The drink referred to as the champagne of beers welcomes them to the high life.
https://d3npuic909260z.cloudfront.net/001/537/506/wogQ.mp4,Heineken Light Heineken Light,Heineken Light,en,Heineken International,"Heineken contests the claim that its impossible to have a great tasting light beer with a hologram of Neil Patrick Harris. He proves that it is also possible for him to pour one of these miracle Heineken Lights on his own. Unfortunately, it is impossible for him to drink it."
https://d3npuic909260z.cloudfront.net/001/537/932/wols.mp4,Modelo Negra,Modelo,es,Constellation Brands,"Según Modelo, la lucha por la recompensa perfecta de su cerveza Negra empieza con un proceso de tostado lento que tiene maltas oscuras y de caramelo."
https://d3npuic909260z.cloudfront.net/001/552/465/wOo6.mp4,Miller High Life Miller High Life,Miller High Life,en,Molson Coors Brewing Company,"Miller High Life describes itself as balanced, refreshing and easy to drink. In other words, its what American Lager was born to be."
https://d3npuic909260z.cloudfront.net/001/537/383/woT0.mp4,Corona Extra Corona Extra,Corona Extra,en,Constellation Brands,"Corona has a hard job for you to complete this year. The company wants you to make summer. You will have a strict dress code of beach clothes and swimsuits, an endless supply of Corona and long hours of bonfires, music and swimming. Its a tough job, Corona says, but somebody has to do it."
https://d3npuic909260z.cloudfront.net/001/537/359/woTr.mp4,Miller Lite Miller Lite,Miller Lite,es,Molson Coors Brewing Company,Miller Lite dice que lo que va mejor con su cerveza que contiene 96 calorías y 3.2 carbohidratos es ... otra Miller Lite.
https://d3npuic909260z.cloudfront.net/001/551/940/wOVU.mp4,Bud Light-A-Rita Lime-A-Rita | Bud Light-A-Rita Peach-A-Rita,Bud Light-A-Rita,en,Anheuser-Busch,"Mimi Faust and Karlie Redd, stars of VH1s Love & Hip Hop Atlanta, share a night in with fans discussing their girls night must-haves over Bud Light Peach-a-Ritas. The malted beverage rounds out the checklist as the drink of choice for a perfect night in."
https://d3npuic909260z.cloudfront.net/001/608/558/wp1_.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Bud Lights key ingredient for this NFL game is the Patriots defense, which it predicts will put pressure on the offense and potentially force turnovers. Bud Light shares that the four essential ingredients that go into its namesake product include barley malt and hops."
https://d3npuic909260z.cloudfront.net/001/610/924/wp3q.mp4,Miller Lite Miller Lite,Miller Lite,es,Molson Coors Brewing Company,"Mientras que una mano quita la escarcha de una cerveza fría de Miller Lite, la compañía dice que su cerveza ha sido elaborada con más sabor y menos calorías."
https://d3npuic909260z.cloudfront.net/001/732/297/wPDe.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"Miller Lite thinks that when a beer has this much taste, 96 calories seems like a typo. Its not a mistake, but perhaps a small miracle. As a can of Miller Lite glows up like a neon sign, Miller Lite asks what youre holding."
https://d3npuic909260z.cloudfront.net/001/733/015/wPEn.mp4,Michelob ULTRA,Michelob,en,Anheuser-Busch,Michelob ULTRA claims to be brewed without artificial colors and flavors to ensure a crisp and clean taste.
https://d3npuic909260z.cloudfront.net/001/732/105/wPGx.mp4,Henrys Hard Sparkling Kiwi Strawberry | Henrys Hard Sparkling Lemon Lime | Henrys Hard Sparkling Passion Fruit,Henry's Hard Sparkling,en,Molson Coors Brewing Company,"Henrys Hard Sparkling Water is 88 calories and contains zero sugar, making these pool-goers feel so light that they float above the water in their respective flamingo and tube floaties."
https://d3npuic909260z.cloudfront.net/001/732/104/wPGX.mp4,Henrys Hard Sparkling Kiwi Strawberry | Henrys Hard Sparkling Lemon Lime | Henrys Hard Sparkling Passion Fruit,Henry's Hard Sparkling,en,Molson Coors Brewing Company,"Two friends crack open cans of Henrys Hard Sparkling Water in their backyard and the low-calorie drink makes them feel so light that they begin floating in the air. When the woman gives her friend a mid-air high-five, he spins into a backwards somersault and startles their dog."
https://d3npuic909260z.cloudfront.net/001/732/557/wPj0.mp4,Corona Premier Corona Premier,Corona Premier,en,Constellation Brands,"To the tune of Use Me by Bill Withers, a couple prepares some guacamole and Corona Premier beers to start off the night, knowing that theyve made the right call. With lower carbs, lower calories and higher expectations, Corona Premier says the light beer youve been waiting for has arrived."
https://d3npuic909260z.cloudfront.net/001/732/505/wPjA.mp4,Miller Lite Miller Lite,Miller Lite,es,Molson Coors Brewing Company,"Mientras que alguien sirve un vaso de cerveza, Miller Lite dice que no todas las cervezas son iguales. Sin embargo, la compañía dice que su cerveza es elaborada con más sabor, menos calorías y la mitad de carbohidratos."
https://d3npuic909260z.cloudfront.net/001/732/528/wPjD.mp4,Miller Lite Miller Lite,Miller Lite,es,Molson Coors Brewing Company,"Con 96 calorías, más sabor y pocos carbohidratos, Miller Lite declara que todo lo que contiene su cerveza no es un error sino un pequeño milagro."
https://d3npuic909260z.cloudfront.net/001/730/553/wPkw.mp4,Budweiser Budweiser,Budweiser,en,Anheuser-Busch,"During baseball season, fans dont just drink Budweiser. They clench it, spray it and maybe even sacrifice it to the foul ball gods if it comes to that. Budweiser says that for whatever legendary moments that happen at the ballpark, it will be there."
https://d3npuic909260z.cloudfront.net/001/732/245/wPp4.mp4,Bud Light Bud Light | Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"Miller Lite says that not all light beers are created equal, and it demonstrates this by showing a closeup pour over of its signature brew, which it says contains more taste, fewer calories and half the carbs than the competition."
https://d3npuic909260z.cloudfront.net/001/733/946/wPQ4.mp4,Cerveza Pacifico Clara,Cerveza Pacifico,en,Constellation Brands,"A man receives a self-addressed postcard from Hermosa Beach, triggering an overwhelming urge to repeat the trip he took six months prior. After driving down the same desert road with the car windows down and friends by his side, he returns to same bar that he sent his postcard from, has another round of Pacifico and sends himself another postcard. Cerveza Pacifico reminds us to live life anchors up but suggests that, sometimes, the only person who can lift them is you."
https://d3npuic909260z.cloudfront.net/001/732/488/wPRm.mp4,Cerveza Sol Cerveza Sol,Cerveza Sol,es,Molson Coors Brewing Company,"Desde 1899, Cerveza Sol dice que ha creado una cerveza mexicana brillante que fue inspirada por el sol. Mientras que jóvenes y personas mayores de edad celebran la vida bailando, Cerveza Sol te invita a brillar a tu manera."
https://d3npuic909260z.cloudfront.net/001/732/461/wPRS.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"A man picks up two cans of Miller Lite and delivers them to a customers table. Claiming that the beverage neednt choose between more taste and fewer calories, the brewer asks, What are you holding?"
https://d3npuic909260z.cloudfront.net/001/732/566/wPrY.mp4,Miller Lite Miller Lite,Miller Lite,es,Molson Coors Brewing Company,"Al entregar dos cervezas, Miller Lite dice que tuvo que decidir entre hacer una cerveza con más sabor o con menos calorías. Por eso, Miller Lite decidió elegir las dos cosas."
https://d3npuic909260z.cloudfront.net/001/731/288/wPta.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Bud Light is proud to be from Texas and wants everyone to know it. As Gene Autrys Deep in the Heart of Texas plays, Bud Light takes us inside one of its Texas factories. There, the famous blue cans move along a factory line until they reach a whistling woman who brands each can by hand with a red hot Texas star."
https://d3npuic909260z.cloudfront.net/001/717/276/wQ_B.mp4,Twisted Tea Original Hard Iced Tea,Twisted Tea,en,Boston Beer Company,"A man and woman relax in the pool on a yellow floatie while enjoying Twisted Tea Hard Iced Tea. When the camera zooms out, it appears that the pool is supported by the bed of a truck, surrounded by a backyard barbecue scene. Dierks Bentleys Somewhere on a Beach plays as Twisted Tea says its Hard Iced Tea goes down easy and initiates good times."
https://d3npuic909260z.cloudfront.net/001/559/319/wq3w.mp4,Blue Moon Belgian White,Blue Moon,es,Molson Coors Brewing Company,La cerveza Belgian White de Blue Moon es elabora con una cascara de naranja valenciana que podrá darle un sabor más refrescante.
https://d3npuic909260z.cloudfront.net/001/556/316/wqdp.mp4,Redds Apple Ale Redds Apple Ale,Redd's Apple Ale,en,Molson Coors Brewing Company,"When words are pushed together, you can get new words like Spanglish. An animated pint glass of beer and a Manzana apple are pushed together as Redds makes an attempt at a portmanteau of its own: Manzabeer. Instead of that word, Redds thinks Redds Apple Ale probably sounds much better."
https://d3npuic909260z.cloudfront.net/001/556/031/wqL0.mp4,NULL,Redd's Apple Ale,es,Molson Coors Brewing Company,NULL
https://d3npuic909260z.cloudfront.net/001/557/744/wqlw.mp4,Cerveza Victoria Victoria Media | Cerveza Victoria Victoria Vicky,Cerveza Victoria,es,Constellation Brands,"El rey de los baleros, Gregorio, canta con su banda en sus trajes amarillos una canción dedicada a su personalidad mexicana. En la letra de su canción, Gregorio revela que es famoso con las mujeres, desayuna habanero y sabe bailar. Pero al final del día, después de un largo día de trabajo, descansa con una cerveza Victoria con su banda."
https://d3npuic909260z.cloudfront.net/001/559/613/wqva.mp4,Blue Moon Belgian White,Blue Moon,en,Molson Coors Brewing Company,"A Blue Moon beer is poured into a glass and topped with a Valencia orange slice while the song Wish I Knew You by the Revivalists plays on in the background. Blue Moon is described as a well-crafted, Belgian-style wheat beer with a refreshing taste that shines brightly."
https://d3npuic909260z.cloudfront.net/001/556/513/wqZC.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"Miller Lite believes a beer can be light and not compromise on taste. Described as the original light beer, it was created to be enjoyed from opener to headliner."
https://d3npuic909260z.cloudfront.net/001/558/181/wqzL.mp4,Corona Extra Corona Extra,Corona Extra,es,Constellation Brands,"Según Corona Extra, las personas que saben vivir son las que viven la vida al máximo con una cerveza Corona Extra por un lado."
